chrom	classifiedWinEnd	Species	classifiedWinStart.x	beta	sample.x	classifiedWinStart.y	bigWinRange	pi	theta	TajimaD	distVar	distSkew	distKurt	nDiplos	H1	H12	H2.H1	ZnS	omega	sample.y	NORMPOS
I	14550000	C.elegans	14500000	0.870055	CE	14450001	14500001-14600000	0.000887002707446906	0.000507564461529512	2.63876022290404	6.71950669733397e-07	-0.130911797293556	-1.91453081586636	10	0.275510204081633	0.520408163265306	0.333333333333333	0.05398815	3.0095605814949	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.94903883238611
I	14650000	C.elegans	14600000	1.35264	CE	14550001	14600001-14700000	0.00111418808732806	0.000692648350461736	2.16622469109286	9.99912489068127e-07	-0.203027738764581	-1.93140312349938	15	0.0994897959183673	0.150510204081633	0.679487179487179	0.005641771	1.38228604482906	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.955561436045121
I	14750000	C.elegans	14700000	2.29608	CE	14650001	14700001-14800000	0.00094223189529136	0.000512704327854613	2.97082372231363	5.52392295268803e-07	-0.174514651590239	-1.91802032961376	12	0.165816326530612	0.280612244897959	0.376923076923077	0.10414659	1.56391648071943	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.962084039704132
I	14850000	C.elegans	14800000	7.93918	CE	14750001	14800001-14900000	0.000859210382896363	0.000381274114876039	4.43192984906239	2.81969499119188e-07	-0.019477970018723	-1.78038994099179	19	0.0714285714285714	0.102040816326531	0.714285714285714	0.049516503	1.55740240154736	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.968606643363143
I	14850000	C.remanei	14800000	1.24222	CR	14750001	14800001-14900000	0.0138139901808795	0.0109907888415011	1.01297518718891	2.42535164705459e-05	-0.861336610628602	0.80778203249028	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.10070308	1.58006655487462	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.860992100614899
I	14950000	C.elegans	14900000	1.10697	CE	14850001	14900001-15000000	0.000938103281853282	0.000413691393649668	4.48692286416628	8.46897451309207e-07	-0.0635872864627589	-1.99542591288409	9	0.239795918367347	0.408163265306122	0.356382978723404	0.18838562	1.44045241459242	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.975129247022154
I	150000	C.elegans	100000	1.01999	CE	50001	100001-200000	0.000823663331658215	0.000411902939934924	3.53725531722156	8.11960568410837e-07	0.190599873796701	-1.96150047094543	7	0.209183673469388	0.346938775510204	0.50609756097561	0.27132767	1.01454876130694	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.0097839054885166
I	150000	C.remanei	100000	4.51627	CR	50001	100001-200000	0.0140609510514711	0.0117043952263556	0.797178079111725	2.64088592967782e-05	-0.792218748686731	0.944677942358489	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.14176588	1.53185906194017	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.008696889905201
I	1550000	C.elegans	1500000	0.66794	CE	1450001	1500001-1600000	0.00190649366090322	0.0012050510248544	2.07518032273107	3.02515185788799e-06	0.152629912262694	-1.41231081732597	11	0.209183673469388	0.349489795918367	0.26219512195122	0.028685533	1.5253432295888	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.101100356714672
I	1550000	C.remanei	1500000	1.37805	CR	1450001	1500001-1600000	0.0172124042585937	0.0140296463183263	0.896035509099237	4.54703638559601e-05	-0.585168938784492	0.0938811217177369	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.109721184	2.251812793455	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.0898678623537437
I	16150000	C.remanei	16100000	1.95646	CR	16050001	16100001-16200000	0.0249858096327214	0.0221225481934909	0.51158546455388	0.000130846548121737	-0.39102202632037	-0.494886188270273	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.11460015	1.5141653198862	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.936365146459974
I	16250000	C.remanei	16200000	1.71397	CR	16150001	16200001-16300000	0.0178210659820097	0.0147605089898534	0.820291543016648	3.23830332577548e-05	-0.587768018674314	-0.153604131777174	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06655645	1.55320422763973	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.942163073063442
I	16350000	C.remanei	16300000	2.21724	CR	16250001	16300001-16400000	0.0266803138747061	0.0213492984606816	0.98813499939554	9.87000390534472e-05	-0.361372620122577	-0.292692551943021	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.045998115	1.26474158499752	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.947960999666909
I	1650000	C.elegans	1600000	0.554979	CE	1550001	1600001-1700000	0.00146677460457675	0.000816091665637085	2.83392992900992	1.39742136589321e-06	-0.425050395248063	-1.77881716571737	15	0.112244897959184	0.165816326530612	0.443181818181818	-0.0051150527	1.12311054136384	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.107622960373683
I	16550000	C.remanei	16500000	1.49049	CR	16450001	16500001-16600000	0.0175536356871929	0.0148902902694334	0.70792274369496	6.44198044236452e-05	-1.20720164184448	0.912209177733398	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.055918798	2.21143899454782	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.959556852873844
I	16650000	C.remanei	16600000	1.39667	CR	16550001	16600001-16700000	0.014483105801408	0.011662444405614	0.956212143374288	3.69400443482447e-05	-1.18595162298239	1.32192562694339	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07238955	1.86498974364339	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.965354779477311
I	16750000	C.remanei	16700000	1.515	CR	16650001	16700001-16800000	0.0203937011378863	0.0181633566496233	0.486036320771861	7.07849245641116e-05	-0.854143831069373	0.866519219042979	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06937253	1.41285745846092	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.971152706080778
I	16850000	C.remanei	16800000	1.01643	CR	16750001	16800001-16900000	0.017276960996105	0.0161110739521127	0.286382323840819	5.51964268105927e-05	-0.710243368039598	0.0868500839196065	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09419661	1.55962635383902	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.976950632684246
I	16950000	C.remanei	16900000	2.08344	CR	16850001	16900001-17000000	0.0187076799203698	0.0152391970766463	0.900994755662639	5.43889035729923e-05	-1.43938847464147	3.05290800121617	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.1173794	1.62555985573015	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.982748559287713
I	17050000	C.remanei	17000000	2.36251	CR	16950001	17000001-17100000	0.0149533382286946	0.0120836736426098	0.940230966970152	4.42272955778312e-05	-1.15045676366598	1.75791464540363	13	0.0816326530612245	0.102040816326531	0.75	0.14746282	1.23708620701951	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.98854648589118
I	17150000	C.remanei	17100000	2.06942	CR	17050001	17100001-17200000	0.0108061350634423	0.0086410411171084	0.991654379920824	2.37872682598709e-05	-1.02785125591704	0.926877580511058	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.17160219	1.60478882844307	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.994344412494648
I	1750000	C.elegans	1700000	0.782884	CE	1650001	1700001-1800000	0.00137898015872777	0.000743702318132579	3.03104000079975	1.32933789840781e-06	-0.223609029762644	-1.74933222082688	21	0.0586734693877551	0.0816326530612245	0.804347826086957	0.020970704	2.01976643501314	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.114145564032694
I	1750000	C.remanei	1700000	0.953174	CR	1650001	1700001-1800000	0.0111346282694812	0.00953615172166578	0.660721972551887	1.08188992480549e-05	-0.77642805032974	1.68677213721891	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.08365759	1.42924954549342	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.101463715560678
I	1850000	C.elegans	1800000	2.47871	CE	1750001	1800001-1900000	0.00125821000865163	0.000678453164569586	3.02779343189202	9.3213024236517e-07	-0.29498667948468	-1.67421271284759	20	0.0663265306122449	0.0969387755102041	0.692307692307692	0.024123376	1.43787907913983	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.120668167691705
I	1950000	C.elegans	1900000	0.507442	CE	1850001	1900001-2000000	0.00159605433270283	0.000890072215522459	2.80480058979963	1.71191641797857e-06	-0.423221813061116	-1.77406081424476	13	0.153061224489796	0.275510204081633	0.466666666666667	0.03478424	1.2228679797971	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.127190771350716
I	2050000	C.elegans	2000000	0.71139	CE	1950001	2000001-2100000	0.00169664717713306	0.000940634044898487	2.86295341783953	1.91282369014895e-06	-0.425000989357254	-1.7739368323663	9	0.239795918367347	0.436224489795918	0.356382978723404	0.025991118	1.14457616809576	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.133713375009727
I	2150000	C.elegans	2100000	1.59638	CE	2050001	2100001-2200000	0.00175678619752476	0.000963876324148249	2.93073883681371	1.99704932160691e-06	-0.41635120524377	-1.77590368882628	24	0.0459183673469388	0.0561224489795919	0.888888888888889	0.09982129	1.2465595455357	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.140235978668738
I	2250000	C.elegans	2200000	0.65508	CE	2150001	2200001-2300000	0.00113431931817723	0.00059388633508147	3.22652041474097	8.54993025007933e-07	-0.381906553590639	-1.76574111143662	10	0.186224489795918	0.301020408163265	0.445205479452055	-8.3075836e-05	1.0465491377727	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.146758582327749
I	2350000	C.elegans	2300000	0.506265	CE	2250001	2300001-2400000	0.000884424518443739	0.000528222273534817	2.36675601228548	5.10970940937637e-07	-0.386443026195706	-1.75146118855455	15	0.147959183673469	0.270408163265306	0.448275862068966	0.008108863	1.0361197803735	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.15328118598676
I	2450000	C.elegans	2400000	0.954228	CE	2350001	2400001-2500000	0.00143776623282366	0.000730740784005575	3.44169850135582	1.50599104830792e-06	-0.246029297552551	-1.78790667089874	8	0.303571428571429	0.482142857142857	0.176470588235294	0.039584376	1.64887338647049	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.159803789645771
I	250000	C.elegans	200000	5.81149	CE	150001	200001-300000	0.00146124043293251	0.000743630568564482	3.44201579739855	9.27137740862985e-07	0.191708532926356	-1.95383142735864	18	0.0892857142857143	0.135204081632653	0.485714285714286	0.19639768	24.9210368414848	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.0163065091475277
I	250000	C.remanei	200000	1.49849	CR	150001	200001-300000	0.0113638469338323	0.0102270562658936	0.440005076837662	2.11036854722208e-05	-0.744163141896519	0.952607108035065	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.10272691	1.37634043303247	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.0144948165086683
I	2550000	C.elegans	2500000	1.5012	CE	2450001	2500001-2600000	0.00181965430333413	0.000994999533414375	2.9629754597679	2.1338123862908e-06	-0.206230252474735	-1.75496251911789	20	0.0663265306122449	0.0969387755102041	0.692307692307692	0.0087533565	1.62139333905694	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.166326393304782
I	2650000	C.elegans	2600000	0.488151	CE	2550001	2600001-2700000	0.00128304506707993	0.000737442178243089	2.63894525531533	1.10758553292125e-06	-0.322355753390142	-1.69544994214162	23	0.0561224489795918	0.076530612244898	0.636363636363636	0.0722488	1.06541621641902	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.172848996963793
I	2750000	C.elegans	2700000	2.64386	CE	2650001	2700001-2800000	0.00180768646688118	0.000877823709459708	3.78768222331489	2.6436261149631e-06	-0.116148427986102	-1.92300937862432	21	0.0612244897959184	0.0841836734693878	0.8125	0.08997173	2.35009362802201	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.179371600622804
I	2850000	C.elegans	2800000	3.63927	CE	2750001	2800001-2900000	0.00159964772155303	0.000740559391570925	4.13685383534847	2.42571124118988e-06	-0.0633222038076142	-1.9904094080922	14	0.0994897959183673	0.150510204081633	0.679487179487179	0.04553242	2.09618968270336	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.185894204281815
I	2950000	C.elegans	2900000	2.67776	CE	2850001	2900001-3000000	0.00112954845157178	0.000587206878196641	3.2686383607036	1.09449015211699e-06	-0.06018910195863	-1.94206617344391	12	0.176020408163265	0.313775510204082	0.413043478260869	0.1673674	26.1477589980711	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.192416807940826
I	3050000	C.elegans	3000000	1.6309	CE	2950001	3000001-3100000	0.00161487271132474	0.000782522768991164	3.78364249178519	1.98714564875348e-06	-0.16041814273028	-1.8825678669343	18	0.114795918367347	0.155612244897959	0.288888888888889	0.16636516	1.51363854403188	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.198939411599837
I	3150000	C.elegans	3100000	0.554797	CE	3050001	3100001-3200000	0.00118616786046703	0.000672926813758487	2.7140336689076	9.274361802455e-07	-0.380175350104097	-1.74123221512781	17	0.107142857142857	0.160714285714286	0.416666666666667	0.032920647	1.20130106088386	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.205462015258849
I	3250000	C.elegans	3200000	1.05049	CE	3150001	3200001-3300000	0.000729354560530249	0.000422555603792572	2.5585959585054	4.65358412535905e-07	0.374169142693053	-0.92668668073996	3	0.410714285714286	0.755102040816327	0.301242236024845	0.60231566	4.44758595085542	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.21198461891786
I	3350000	C.elegans	3300000	1.5949	CE	3250001	3300001-3400000	0.00105920198002565	0.000466506338552323	4.48880088927072	1.04910650914779e-06	-0.0647878239543293	-1.99366411483775	8	0.25765306122449	0.487244897959184	0.504950495049505	0.85595334	1.05117838168359	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.218507222576871
I	3450000	C.elegans	3400000	1.53687	CE	3350001	3400001-3500000	0.000852341932659551	0.000371215647442567	4.54196821664116	6.99583114808121e-07	-0.0635109240852604	-1.99494513365874	6	0.290816326530612	0.535714285714286	0.368421052631579	0.9746148	1.00924607747427	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.225029826235882
I	3450000	C.remanei	3400000	0.413292	CR	3350001	3400001-3500000	0.0127084524722067	0.0115170684541342	0.40781796935385	2.70179164463411e-05	-0.660752669260884	0.453203947692877	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.11428573	1.55472864910547	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.200028467819623
I	350000	C.elegans	300000	1.08903	CE	250001	300001-400000	0.000923962879267499	0.000463491989920236	3.5113193491597	1.03563882731465e-06	0.190738466022038	-1.96254666626728	10	0.204081632653061	0.357142857142857	0.375	0.33038628	1.01148226551028	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.0228291128065387
I	350000	C.remanei	300000	1.96675	CR	250001	300001-400000	0.0168712187906216	0.0138467449688166	0.864184249715396	4.30672993845375e-05	-0.616696882416429	0.0145312332940022	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.14616476	1.4172972116411	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.0202927431121357
I	3550000	C.elegans	3500000	1.97834	CE	3450001	3500001-3600000	0.000948718389951152	0.000434454200759442	4.17313241165293	8.79550809351861e-07	-0.0639099411263781	-1.97670982521022	12	0.201530612244898	0.313775510204082	0.234177215189873	0.8479977	1.03767390964018	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.231552429894893
I	3550000	C.remanei	3500000	0.476463	CR	3450001	3500001-3600000	0.0173567433518339	0.015214897180599	0.556308324928468	6.0533036152052e-05	-0.956280151406849	0.383997306223314	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.13062344	1.88619789816258	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.20582639442309
I	3650000	C.elegans	3600000	1.30756	CE	3550001	3600001-3700000	0.000679435916261555	0.000296125369971076	4.53757710724602	4.35033563044566e-07	-0.0640013589179882	-1.99446809448455	4	0.267857142857143	0.451530612244898	0.614285714285714	0.9002015	1.03671915413461	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.238075033553904
I	3650000	C.remanei	3600000	0.90835	CR	3550001	3600001-3700000	0.0217346399425517	0.0198124565880459	0.383737372860061	5.82834161711824e-05	-0.972187545476463	1.3012395745905	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.0829819	1.59515274558742	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.211624321026558
I	3750000	C.elegans	3700000	1.54177	CE	3650001	3700001-3800000	0.000461103727897182	0.000216211418310278	3.93173966560127	1.62503624733112e-07	-0.063805965380202	-1.97359067999423	22	0.0535714285714286	0.0688775510204082	0.785714285714286	0.65000117	1.97743881026498	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.244597637212915
I	3750000	C.remanei	3700000	1.76203	CR	3650001	3700001-3800000	0.0201460812960566	0.0168960501415528	0.761349113912671	2.68294360345904e-05	-0.558910154863322	0.323805821840597	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06037704	1.22931963831152	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.217422247630025
I	3850000	C.elegans	3800000	0.115508	CE	3750001	3800001-3900000	9.74907488617343e-05	4.5260759682131e-05	3.53929742472734	7.74990515845442e-09	-0.125765125625186	-1.92387268041205	3	0.410714285714286	0.755102040816327	0.301242236024845	0.35479888	0.989363531271729	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.251120240871926
I	3850000	C.remanei	3800000	1.20174	CR	3750001	3800001-3900000	0.017011419421389	0.0145692014366369	0.663544649122473	3.41159294067524e-05	-0.863547554672274	-0.0304278052037064	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09440025	1.45200539159168	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.223220174233492
I	3950000	C.elegans	3900000	0.343743	CE	3850001	3900001-4000000	0.000160740219374529	7.68222609022348e-05	3.52724798869634	2.32278599506239e-08	-0.0753267115874914	-1.96753494232108	5	0.283163265306122	0.497448979591837	0.351351351351351	0.6718851	1.12502225918384	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.I	0.257642844530937
I	3950000	C.remanei	3900000	1.519	CR	3850001	3900001-4000000	0.0158354540461609	0.0137071598494833	0.614609510179657	3.41961418475985e-05	-0.759512530120597	0.727499259529777	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.12069909	1.44961285385495	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.I	0.22901810083696
