Chr	BP	num_rep	species
III	10150001	1640	briggsae
III	10160001	4053	briggsae
III	10170001	3269	briggsae
III	10180001	637	briggsae
III	10190001	1352	briggsae
III	10200001	1297	briggsae
III	10210001	2287	briggsae
III	10220001	2576	briggsae
III	10230001	882	briggsae
III	10240001	3127	briggsae
III	10250001	1921	briggsae
III	10260001	1595	briggsae
III	10270001	4156	briggsae
III	10280001	2299	briggsae
III	10290001	4268	briggsae
III	10300001	1677	briggsae
III	10310001	1565	briggsae
III	10320001	3903	briggsae
III	10330001	2229	briggsae
III	10340001	2735	briggsae
III	10350001	1057	briggsae
III	10360001	1696	briggsae
III	10370001	2690	briggsae
III	10380001	3426	briggsae
III	10390001	2192	briggsae
III	10400001	2152	briggsae
III	10410001	1604	briggsae
III	10420001	5572	briggsae
III	10430001	2849	briggsae
III	10440001	2133	briggsae
III	10450001	1029	briggsae
III	10460001	894	briggsae
III	10470001	1215	briggsae
III	10480001	1272	briggsae
III	10490001	1455	briggsae
III	10500001	3876	briggsae
III	10510001	2233	briggsae
III	10520001	3412	briggsae
III	10530001	2043	briggsae
III	10540001	4250	briggsae
III	10550001	1494	briggsae
III	10560001	433	briggsae
III	10570001	3480	briggsae
III	10580001	1579	briggsae
III	10590001	2016	briggsae
III	10600001	2914	briggsae
III	10610001	1857	briggsae
III	10620001	1356	briggsae
III	10630001	3986	briggsae
III	10640001	3212	briggsae
III	10650001	1963	briggsae
III	10660001	9231	briggsae
III	10670001	8679	briggsae
III	10680001	5046	briggsae
III	10690001	3159	briggsae
III	10700001	2917	briggsae
III	10710001	3054	briggsae
III	10720001	3120	briggsae
III	10730001	3880	briggsae
III	10740001	4588	briggsae
III	10750001	5233	briggsae
III	10760001	3056	briggsae
III	10770001	2478	briggsae
III	10780001	2017	briggsae
III	10790001	3501	briggsae
III	10800001	3003	briggsae
III	10810001	2884	briggsae
III	10820001	3629	briggsae
III	10830001	3391	briggsae
III	10840001	3828	briggsae
III	10850001	4446	briggsae
III	10860001	3582	briggsae
III	10870001	716	briggsae
III	10880001	4158	briggsae
III	10890001	2646	briggsae
III	10900001	923	briggsae
III	10910001	3325	briggsae
III	10920001	3638	briggsae
III	10930001	4142	briggsae
III	10940001	2571	briggsae
III	10950001	3639	briggsae
III	10960001	2385	briggsae
III	10970001	2353	briggsae
III	10980001	2457	briggsae
III	10990001	3479	briggsae
III	11000001	4406	briggsae
III	11010001	2311	briggsae
III	11020001	3532	briggsae
III	11030001	4579	briggsae
III	11040001	3523	briggsae
III	11050001	3253	briggsae
III	11060001	1810	briggsae
III	11070001	2869	briggsae
III	11080001	2971	briggsae
III	11090001	2642	briggsae
III	11100001	2518	briggsae
III	11110001	1655	briggsae
III	11120001	721	briggsae
III	11130001	2932	briggsae
III	11140001	2597	briggsae
III	11150001	3745	briggsae
III	11160001	3308	briggsae
III	11170001	3684	briggsae
III	11180001	6317	briggsae
III	11190001	2552	briggsae
III	11200001	1685	briggsae
III	11210001	1133	briggsae
III	11220001	2998	briggsae
III	11230001	2334	briggsae
III	11240001	5092	briggsae
III	11250001	4078	briggsae
III	11260001	2757	briggsae
III	11270001	1296	briggsae
III	11280001	3064	briggsae
III	11290001	3574	briggsae
III	11300001	4035	briggsae
III	11310001	4979	briggsae
III	11320001	5239	briggsae
III	11330001	5075	briggsae
III	11340001	3845	briggsae
III	11350001	4586	briggsae
III	11360001	3153	briggsae
III	11370001	3629	briggsae
III	11380001	1813	briggsae
III	11390001	2899	briggsae
III	11400001	4470	briggsae
III	11410001	2666	briggsae
III	11420001	3389	briggsae
III	11430001	560	briggsae
III	11440001	4831	briggsae
III	11450001	3085	briggsae
III	11460001	3656	briggsae
III	11470001	4453	briggsae
III	11480001	3000	briggsae
III	11490001	3134	briggsae
III	11500001	3544	briggsae
III	11510001	5083	briggsae
III	11520001	4066	briggsae
III	11530001	2957	briggsae
III	11540001	4917	briggsae
III	11550001	3161	briggsae
III	11560001	4597	briggsae
III	11570001	3650	briggsae
III	11580001	2684	briggsae
III	11590001	3836	briggsae
III	11600001	2953	briggsae
III	11610001	2874	briggsae
III	11620001	2141	briggsae
III	11630001	2932	briggsae
III	11640001	2209	briggsae
III	11650001	4094	briggsae
III	11660001	4889	briggsae
III	11670001	4805	briggsae
III	11680001	3493	briggsae
III	11690001	3982	briggsae
III	11700001	4390	briggsae
III	11710001	5091	briggsae
III	11720001	3429	briggsae
III	11730001	3017	briggsae
III	11740001	4187	briggsae
III	11750001	2910	briggsae
III	11760001	5230	briggsae
III	11770001	6053	briggsae
III	11780001	5532	briggsae
III	11790001	3717	briggsae
III	11800001	6360	briggsae
III	11810001	3558	briggsae
III	11820001	4679	briggsae
III	11830001	4813	briggsae
III	11840001	3026	briggsae
III	11850001	5579	briggsae
III	11860001	2025	briggsae
III	11870001	4301	briggsae
III	11880001	4221	briggsae
III	11890001	4499	briggsae
III	11900001	4380	briggsae
III	11910001	2389	briggsae
III	11920001	3407	briggsae
III	11930001	3965	briggsae
III	11940001	3981	briggsae
III	11950001	3713	briggsae
III	11960001	3350	briggsae
III	11970001	4655	briggsae
III	11980001	1563	briggsae
III	11990001	2881	briggsae
III	12000001	2442	briggsae
III	12010001	1773	briggsae
III	12020001	2665	briggsae
III	12030001	2746	briggsae
III	12040001	3558	briggsae
III	12050001	4170	briggsae
III	12060001	5462	briggsae
III	12070001	3151	briggsae
III	12080001	6685	briggsae
III	12090001	3478	briggsae
III	12100001	2276	briggsae
III	12110001	2805	briggsae
III	12120001	3887	briggsae
III	12130001	3267	briggsae
III	12140001	6590	briggsae
III	12150001	5701	briggsae
III	12160001	2437	briggsae
III	12170001	3669	briggsae
III	12180001	4006	briggsae
III	12190001	2740	briggsae
III	12200001	3270	briggsae
III	12210001	5486	briggsae
III	12220001	4863	briggsae
III	12230001	5575	briggsae
III	12240001	3859	briggsae
III	12250001	5461	briggsae
III	12260001	4959	briggsae
III	12270001	3882	briggsae
III	12280001	3326	briggsae
III	12290001	3903	briggsae
III	12300001	3499	briggsae
III	12310001	5217	briggsae
III	12320001	4431	briggsae
III	12330001	4338	briggsae
III	12340001	3914	briggsae
III	12350001	2294	briggsae
III	12360001	5350	briggsae
III	12370001	5056	briggsae
III	12380001	5920	briggsae
III	12390001	4442	briggsae
III	12400001	3644	briggsae
III	12410001	886	briggsae
III	12420001	4458	briggsae
III	12430001	2380	briggsae
III	12440001	1900	briggsae
III	12450001	4089	briggsae
III	12460001	4503	briggsae
III	12470001	2304	briggsae
III	12480001	3864	briggsae
III	12490001	2206	briggsae
III	12500001	4481	briggsae
III	12510001	2497	briggsae
III	12520001	4431	briggsae
III	12530001	3184	briggsae
III	12540001	3283	briggsae
III	12550001	3611	briggsae
III	12560001	2930	briggsae
III	12570001	3189	briggsae
III	12580001	3500	briggsae
III	12590001	3722	briggsae
III	12600001	4567	briggsae
III	12610001	3904	briggsae
III	12620001	5609	briggsae
III	12630001	6449	briggsae
III	12640001	3415	briggsae
III	12650001	5609	briggsae
III	12660001	4773	briggsae
III	12670001	3889	briggsae
III	12680001	3594	briggsae
III	12690001	4029	briggsae
III	12700001	5048	briggsae
III	12710001	4323	briggsae
III	12720001	5266	briggsae
III	12730001	3813	briggsae
III	12740001	3793	briggsae
III	12750001	4403	briggsae
III	12760001	3050	briggsae
III	12770001	3052	briggsae
III	12780001	2329	briggsae
III	12790001	4334	briggsae
III	12800001	4641	briggsae
III	12810001	4630	briggsae
III	12820001	5592	briggsae
III	12830001	5406	briggsae
III	12840001	5071	briggsae
III	12850001	3818	briggsae
III	12860001	2849	briggsae
III	12870001	6074	briggsae
III	12880001	4174	briggsae
III	12890001	3454	briggsae
III	12900001	3187	briggsae
III	12910001	4814	briggsae
III	12920001	3717	briggsae
III	12930001	4547	briggsae
III	12940001	4752	briggsae
III	12950001	4162	briggsae
III	12960001	2836	briggsae
III	12970001	2648	briggsae
III	12980001	3545	briggsae
III	12990001	3591	briggsae
III	13000001	4383	briggsae
III	13010001	2137	briggsae
III	13020001	1265	briggsae
III	13030001	1065	briggsae
III	13040001	2000	briggsae
III	13050001	5218	briggsae
III	13060001	3900	briggsae
III	13070001	3482	briggsae
III	13080001	2933	briggsae
III	13090001	2958	briggsae
III	13100001	3538	briggsae
III	13110001	4191	briggsae
III	13120001	4102	briggsae
III	13130001	5370	briggsae
III	13140001	4766	briggsae
III	13150001	3708	briggsae
III	13160001	5161	briggsae
III	13170001	5290	briggsae
III	13180001	1032	briggsae
III	13190001	4557	briggsae
III	13200001	3138	briggsae
III	13210001	4336	briggsae
III	13220001	4326	briggsae
III	13230001	5850	briggsae
III	13240001	2831	briggsae
III	13250001	4194	briggsae
III	13260001	4531	briggsae
III	13270001	4379	briggsae
III	13280001	7024	briggsae
III	13290001	6201	briggsae
III	13300001	4642	briggsae
III	13310001	2085	briggsae
III	13320001	4014	briggsae
III	13330001	5803	briggsae
III	13340001	4301	briggsae
III	13350001	2858	briggsae
III	13360001	1072	briggsae
III	13370001	1866	briggsae
III	13380001	4159	briggsae
III	13390001	3379	briggsae
III	13400001	3625	briggsae
III	13410001	4568	briggsae
III	13420001	3708	briggsae
III	13430001	4304	briggsae
III	13440001	2935	briggsae
III	13450001	2571	briggsae
III	13460001	4927	briggsae
III	13470001	2938	briggsae
III	13480001	3867	briggsae
III	13490001	2451	briggsae
III	13500001	4022	briggsae
III	13510001	3135	briggsae
III	13520001	2988	briggsae
III	13530001	2269	briggsae
III	13540001	3900	briggsae
III	13550001	2852	briggsae
III	13560001	1436	briggsae
III	13570001	3298	briggsae
III	13580001	3049	briggsae
III	13590001	4579	briggsae
III	13600001	4895	briggsae
III	13610001	3810	briggsae
III	13620001	2352	briggsae
III	13630001	4529	briggsae
III	13640001	4686	briggsae
III	13650001	6082	briggsae
III	13660001	3811	briggsae
III	13670001	4465	briggsae
III	13680001	4726	briggsae
III	13690001	5060	briggsae
III	13700001	3599	briggsae
III	13710001	4479	briggsae
III	13720001	5268	briggsae
III	13730001	3581	briggsae
III	13740001	5382	briggsae
III	13750001	4546	briggsae
III	13760001	3592	briggsae
III	13770001	5801	briggsae
III	13780001	4982	briggsae
III	13790001	4564	briggsae
III	13800001	4436	briggsae
III	13810001	4021	briggsae
III	13820001	2193	briggsae
III	13830001	4039	briggsae
III	13840001	3486	briggsae
III	13850001	3385	briggsae
III	13860001	2733	briggsae
III	13870001	3836	briggsae
III	13880001	4090	briggsae
III	13890001	3185	briggsae
III	13900001	3232	briggsae
III	13910001	4256	briggsae
III	13920001	2805	briggsae
III	13930001	1523	briggsae
III	13940001	6355	briggsae
III	13950001	2117	briggsae
III	13960001	2089	briggsae
III	13970001	2966	briggsae
III	13980001	1245	briggsae
III	13990001	3360	briggsae
III	14000001	3773	briggsae
III	14010001	3604	briggsae
III	14020001	3801	briggsae
III	14030001	5543	briggsae
III	14040001	3501	briggsae
III	14050001	4012	briggsae
III	14060001	2956	briggsae
III	14070001	2020	briggsae
III	14080001	2781	briggsae
III	14090001	3517	briggsae
III	14100001	3475	briggsae
III	14110001	2341	briggsae
III	14120001	3568	briggsae
III	14130001	3239	briggsae
III	14140001	3186	briggsae
III	14150001	3098	briggsae
III	14160001	2503	briggsae
III	14170001	892	briggsae
III	14180001	2280	briggsae
III	14190001	376	briggsae
III	14200001	713	briggsae
III	14210001	2172	briggsae
III	14220001	745	briggsae
III	14230001	1180	briggsae
III	14240001	1139	briggsae
III	14250001	1189	briggsae
III	14260001	1146	briggsae
III	14270001	2847	briggsae
III	14280001	1844	briggsae
III	14290001	2029	briggsae
III	14300001	439	briggsae
III	14310001	1174	briggsae
III	14320001	1186	briggsae
III	14330001	2288	briggsae
III	14340001	1876	briggsae
III	14350001	1617	briggsae
III	14360001	1865	briggsae
III	14370001	2787	briggsae
III	14380001	2530	briggsae
III	14390001	2241	briggsae
III	14400001	976	briggsae
III	14410001	1081	briggsae
III	14420001	1575	briggsae
III	14430001	1977	briggsae
III	14440001	1143	briggsae
III	14450001	2776	briggsae
III	14460001	1972	briggsae
III	14470001	497	briggsae
III	14480001	1469	briggsae
III	14490001	392	briggsae
III	14500001	524	briggsae
III	14510001	175	briggsae
III	14520001	2636	briggsae
III	14530001	1453	briggsae
III	14540001	382	briggsae
III	14550001	2455	briggsae
III	14560001	230	briggsae
III	14570001	416	briggsae
II	1	2072	briggsae
II	10001	1727	briggsae
II	20001	2168	briggsae
II	30001	407	briggsae
II	40001	1836	briggsae
II	50001	2290	briggsae
II	60001	930	briggsae
II	70001	1390	briggsae
II	80001	685	briggsae
II	90001	550	briggsae
II	100001	130	briggsae
II	110001	3177	briggsae
II	120001	28	briggsae
II	130001	1720	briggsae
II	140001	929	briggsae
II	150001	1746	briggsae
II	160001	696	briggsae
II	170001	583	briggsae
II	180001	1225	briggsae
II	190001	1715	briggsae
II	200001	861	briggsae
II	210001	1305	briggsae
II	220001	457	briggsae
II	230001	701	briggsae
II	240001	1426	briggsae
II	250001	919	briggsae
II	260001	2454	briggsae
II	270001	3680	briggsae
II	280001	3584	briggsae
II	290001	2471	briggsae
II	300001	1932	briggsae
II	310001	2961	briggsae
II	320001	1841	briggsae
II	330001	2894	briggsae
II	340001	2539	briggsae
II	350001	2477	briggsae
II	360001	2717	briggsae
II	370001	3259	briggsae
II	380001	3615	briggsae
II	390001	2626	briggsae
II	400001	1976	briggsae
II	410001	3018	briggsae
II	420001	2823	briggsae
II	430001	3488	briggsae
II	440001	3335	briggsae
II	450001	3891	briggsae
II	460001	3314	briggsae
II	470001	5456	briggsae
II	480001	3384	briggsae
II	490001	5287	briggsae
II	500001	3442	briggsae
II	510001	8919	briggsae
II	520001	7209	briggsae
II	530001	4935	briggsae
II	540001	4095	briggsae
II	550001	2253	briggsae
II	560001	1848	briggsae
II	570001	2592	briggsae
II	580001	2177	briggsae
II	590001	2183	briggsae
II	600001	5798	briggsae
II	610001	3657	briggsae
II	620001	3718	briggsae
II	630001	4580	briggsae
II	640001	4222	briggsae
II	650001	4952	briggsae
II	660001	6060	briggsae
II	670001	1723	briggsae
II	680001	4271	briggsae
II	690001	3395	briggsae
II	700001	5744	briggsae
II	710001	2362	briggsae
II	720001	4336	briggsae
II	730001	4387	briggsae
II	740001	5301	briggsae
II	750001	3658	briggsae
II	760001	3920	briggsae
II	770001	3317	briggsae
II	780001	2063	briggsae
II	790001	3717	briggsae
II	800001	4102	briggsae
II	810001	2638	briggsae
II	820001	4985	briggsae
II	830001	4704	briggsae
II	840001	4663	briggsae
II	850001	2192	briggsae
II	860001	4927	briggsae
II	870001	5833	briggsae
II	880001	4383	briggsae
II	890001	3894	briggsae
II	900001	3742	briggsae
II	910001	2903	briggsae
II	920001	4679	briggsae
II	930001	3858	briggsae
II	940001	3536	briggsae
II	950001	3535	briggsae
II	960001	3672	briggsae
II	970001	2467	briggsae
II	980001	6481	briggsae
II	990001	5682	briggsae
II	1000001	2440	briggsae
II	1010001	5321	briggsae
II	1020001	698	briggsae
II	1030001	4939	briggsae
II	1040001	5210	briggsae
II	1050001	4777	briggsae
II	1060001	3699	briggsae
II	1070001	5818	briggsae
II	1080001	4503	briggsae
II	1090001	4111	briggsae
II	1100001	4105	briggsae
II	1110001	6619	briggsae
II	1120001	5714	briggsae
II	1130001	5194	briggsae
II	1140001	6127	briggsae
II	1150001	3442	briggsae
II	1160001	3213	briggsae
II	1170001	3990	briggsae
II	1180001	5620	briggsae
II	1190001	4959	briggsae
II	1200001	3966	briggsae
II	1210001	2231	briggsae
II	1220001	5137	briggsae
II	1230001	3386	briggsae
II	1240001	3722	briggsae
II	1250001	4952	briggsae
II	1260001	4874	briggsae
II	1270001	5080	briggsae
II	1280001	3890	briggsae
II	1290001	3536	briggsae
II	1300001	1870	briggsae
II	1310001	2945	briggsae
II	1320001	3452	briggsae
II	1330001	4649	briggsae
II	1340001	3394	briggsae
II	1350001	4876	briggsae
II	1360001	4647	briggsae
II	1370001	1968	briggsae
II	1380001	4052	briggsae
II	1390001	5504	briggsae
II	1400001	5155	briggsae
II	1410001	4263	briggsae
II	1420001	4301	briggsae
II	1430001	4226	briggsae
II	1440001	2411	briggsae
II	1450001	4985	briggsae
II	1460001	5226	briggsae
II	1470001	5286	briggsae
II	1480001	4182	briggsae
II	1490001	4661	briggsae
II	1500001	4457	briggsae
II	1510001	4060	briggsae
II	1520001	4633	briggsae
II	1530001	3807	briggsae
II	1540001	3172	briggsae
II	1550001	4841	briggsae
II	1560001	2447	briggsae
II	1570001	4074	briggsae
II	1580001	4757	briggsae
II	1590001	5814	briggsae
II	1600001	5435	briggsae
II	1610001	8005	briggsae
II	1620001	4695	briggsae
II	1630001	4034	briggsae
II	1640001	3685	briggsae
II	1650001	5156	briggsae
II	1660001	5216	briggsae
II	1670001	4973	briggsae
II	1680001	3259	briggsae
II	1690001	3800	briggsae
II	1700001	3529	briggsae
II	1710001	4663	briggsae
II	1720001	2311	briggsae
II	1730001	3654	briggsae
II	1740001	6235	briggsae
II	1750001	4682	briggsae
II	1760001	5433	briggsae
II	1770001	3286	briggsae
II	1780001	5980	briggsae
II	1790001	3341	briggsae
II	1800001	6345	briggsae
II	1810001	6101	briggsae
II	1820001	5119	briggsae
II	1830001	4145	briggsae
II	1840001	2302	briggsae
II	1850001	4857	briggsae
II	1860001	177	briggsae
II	1870001	1978	briggsae
II	1880001	1591	briggsae
II	1890001	4379	briggsae
II	1900001	3373	briggsae
II	1910001	5939	briggsae
II	1920001	5593	briggsae
II	1930001	2824	briggsae
II	1940001	4905	briggsae
II	1950001	4870	briggsae
II	1960001	4007	briggsae
II	1970001	3891	briggsae
II	1980001	4956	briggsae
II	1990001	3240	briggsae
II	2000001	2648	briggsae
II	2010001	5212	briggsae
II	2020001	3843	briggsae
II	2030001	3639	briggsae
II	2040001	1556	briggsae
II	2050001	2676	briggsae
II	2060001	3889	briggsae
II	2070001	4727	briggsae
II	2080001	6941	briggsae
II	2090001	6293	briggsae
II	2100001	3884	briggsae
II	2110001	3712	briggsae
II	2120001	2775	briggsae
II	2130001	2000	briggsae
II	2140001	4057	briggsae
II	2150001	5147	briggsae
II	2160001	2185	briggsae
II	2170001	4276	briggsae
II	2180001	6494	briggsae
II	2190001	4672	briggsae
II	2200001	4682	briggsae
II	2210001	3877	briggsae
II	2220001	6498	briggsae
II	2230001	5231	briggsae
II	2240001	5600	briggsae
II	2250001	5499	briggsae
II	2260001	4061	briggsae
II	2270001	4385	briggsae
II	2280001	5262	briggsae
II	2290001	4000	briggsae
II	2300001	2767	briggsae
II	2310001	4143	briggsae
II	2320001	4632	briggsae
II	2330001	4412	briggsae
II	2340001	5974	briggsae
II	2350001	3328	briggsae
II	2360001	3975	briggsae
II	2370001	3921	briggsae
II	2380001	1635	briggsae
II	2390001	3205	briggsae
II	2400001	4314	briggsae
II	2410001	2911	briggsae
II	2420001	4573	briggsae
II	2430001	4913	briggsae
II	2440001	1754	briggsae
II	2450001	2267	briggsae
II	2460001	3835	briggsae
II	2470001	3142	briggsae
II	2480001	3346	briggsae
II	2490001	2703	briggsae
II	2500001	4219	briggsae
II	2510001	2619	briggsae
II	2520001	4607	briggsae
II	2530001	3551	briggsae
II	2540001	4907	briggsae
II	2550001	4583	briggsae
II	2560001	3392	briggsae
II	2570001	4639	briggsae
II	2580001	4519	briggsae
II	2590001	3737	briggsae
II	2600001	4219	briggsae
II	2610001	3238	briggsae
II	2620001	3610	briggsae
II	2630001	2017	briggsae
II	2640001	2230	briggsae
II	2650001	5509	briggsae
II	2660001	1686	briggsae
II	2670001	3151	briggsae
II	2680001	4975	briggsae
II	2690001	5214	briggsae
II	2700001	4198	briggsae
II	2710001	2136	briggsae
II	2720001	3993	briggsae
II	2730001	3605	briggsae
II	2740001	1471	briggsae
II	2750001	863	briggsae
II	2760001	2255	briggsae
II	2770001	3541	briggsae
II	2780001	3801	briggsae
II	2790001	2675	briggsae
II	2800001	3918	briggsae
II	2810001	3009	briggsae
